ACCOUNT_NUM,OWNERSHIP_GROUP
00000698548000000,CITY OF DALLAS
00000698558100000,CITY OF DALLAS
00000698558200000,CITY OF DALLAS
00000698566000000,CITY OF DALLAS
00000698572000000,CITY OF DALLAS
00000698614100000,CITY OF DALLAS
00000699586000000,DALLAS HOUSING AUTHORITY
00000699967000000,CITY OF DALLAS
00000700168000000,CITY OF DALLAS
00000700168000500,CITY OF DALLAS
00000700168000600,CITY OF DALLAS
00000700168001300,CITY OF DALLAS
00000700168002200,CITY OF DALLAS
00000700168003000,CITY OF DALLAS
00000700168005200,CITY OF DALLAS
00000700168005300,CITY OF DALLAS
00000700168005400,CITY OF DALLAS
00000700168005500,CITY OF DALLAS
00000700168005600,CITY OF DALLAS
00000700168005700,CITY OF DALLAS
00000700168005800,CITY OF DALLAS
00000700168005900,CITY OF DALLAS
00000700254000000,CITY OF DALLAS
00000700651000000,CITY OF DALLAS
00000700702000100,CITY OF DALLAS
00000700705000100,CITY OF DALLAS
00000700714000000,CITY OF DALLAS
00000700717000100,CITY OF DALLAS
00000700720000000,CITY OF DALLAS
00000700803500000,DALLAS COUNTY
00000700803590000,CITY OF DALLAS
00000700963000100,CITY OF DALLAS
00000700963000200,CITY OF DALLAS
00000700966000000,CITY OF DALLAS
00000700984000000,CITY OF DALLAS
00000703288000000,CITY OF DALLAS
00000703291000000,CITY OF DALLAS
00000706075000000,CITY OF DALLAS
00000706337000000,CITY OF DALLAS
00000706338000000,CITY OF DALLAS
00000706573000000,DALLAS ISD
00000714013000000,CITY OF DALLAS
00000718873000000,CITY OF DALLAS
00000718903000000,CITY OF DALLAS
00000718904000000,CITY OF DALLAS
00000718924020000,CITY OF DALLAS
00000718924300000,CITY OF DALLAS
00000718924500000,CITY OF DALLAS
00000719167010000,CITY OF DALLAS
00000719179000000,CITY OF DALLAS
00000721546000000,CITY OF DALLAS
00000721546000100,CITY OF DALLAS
00000721546500000,CITY OF DALLAS
00000721549000000,CITY OF DALLAS
00000721576010000,CITY OF DALLAS
00000721594000000,CITY OF DALLAS
00000721609000000,CITY OF DALLAS
00000721612000000,CITY OF DALLAS
00000721615000000,CITY OF DALLAS
00000721618000000,CITY OF DALLAS
00000721996000000,DALLAS COUNTY
00000721999000000,DALLAS COUNTY
00000722002000000,DALLAS COUNTY
00000722035000000,DALLAS COUNTY
00000722188000000,DALLAS COUNTY
00000725313500000,CITY OF DALLAS
00000725315750000,CITY OF DALLAS
00000725356000000,CITY OF DALLAS
00000726305500000,CITY OF DALLAS
00000728942100000,CITY OF DALLAS
00000729781000000,DALLAS ISD
00000729784000000,CITY OF DALLAS
00000731512000000,CITY OF DALLAS
00000731515000000,CITY OF DALLAS
00000731530000000,CITY OF DALLAS
00000731533000000,CITY OF DALLAS
00000732188000000,CITY OF DALLAS
00000732194000000,CITY OF DALLAS
00000732197000000,CITY OF DALLAS
00000732436000000,CITY OF DALLAS
00000732459000000,CITY OF DALLAS
00000734743400200,CITY OF DALLAS
00000734743400300,CITY OF DALLAS
00000734770000000,CITY OF DALLAS
00000734773000000,CITY OF DALLAS
00000734828000000,CITY OF DALLAS
00000734836000000,CITY OF DALLAS
00000734840000000,CITY OF DALLAS
00000735199000000,CITY OF DALLAS
00000737092000000,CITY OF DALLAS
00000737093000000,CITY OF DALLAS
00000737095000000,CITY OF DALLAS
00000737494000000,CITY OF DALLAS
00000737668000100,CITY OF DALLAS
00000737698000000,CITY OF DALLAS
00000737701000000,CITY OF DALLAS
00000737895000000,CITY OF DALLAS
00000738168690000,CITY OF DALLAS
00000738184200000,CITY OF DALLAS
00000738184400000,CITY OF DALLAS
00000738184600000,CITY OF DALLAS
00000743406000000,CITY OF DALLAS
00000743406000100,CITY OF DALLAS
00000750802000100,CITY OF DALLAS
00000750814100000,CITY OF DALLAS
00000750829600000,CITY OF DALLAS
00000750836100000,CITY OF DALLAS
00000750836370000,CITY OF DALLAS
00000753568000000,CITY OF DALLAS
00000753593000000,CITY OF DALLAS
00000753637000000,CITY OF DALLAS
00000753639000000,CITY OF DALLAS
00000753643000000,CITY OF DALLAS
00000753818000000,CITY OF DALLAS
00000755080000300,CITY OF DALLAS
00000755089000000,CITY OF DALLAS
00000755602000000,DALLAS HOUSING AUTHORITY
00000756244000000,CITY OF DALLAS
00000756277000000,CITY OF DALLAS
00000756280000000,CITY OF DALLAS
00000756283000000,CITY OF DALLAS
00000756286000000,CITY OF DALLAS
00000756289000000,CITY OF DALLAS
00000756298000000,CITY OF DALLAS
00000756301000000,CITY OF DALLAS
00000756304000000,CITY OF DALLAS
00000756307000000,CITY OF DALLAS
00000756598000000,CITY OF DALLAS
00000756599000000,CITY OF DALLAS
00000757273000000,CITY OF DALLAS
00000758287000000,CITY OF DALLAS
00000758338000000,CITY OF DALLAS
00000758347000000,CITY OF DALLAS
00000758599000000,MULTIPLE OWNERS
00000758632000000,CITY OF DALLAS
00000758638000000,CITY OF DALLAS
00000758764000000,CITY OF DALLAS
00000758884000000,CITY OF DALLAS
00000758941000000,CITY OF DALLAS
00000759283000000,CITY OF DALLAS
00000759541000000,CITY OF DALLAS
00000759544000000,CITY OF DALLAS
00000759547000000,CITY OF DALLAS
00000759562000000,MULTIPLE OWNERS
00000759625000000,MULTIPLE OWNERS
00000759877000000,CITY OF DALLAS
00000759880000000,CITY OF DALLAS
00000759976000000,CITY OF DALLAS
00000760330000000,CITY OF DALLAS
00000760345000000,CITY OF DALLAS
00000760351000000,CITY OF DALLAS
00000760351000100,CITY OF DALLAS
00000760351000200,CITY OF DALLAS
00000760396000000,CITY OF DALLAS
00000760465000000,DALLAS COUNTY
00000760480000100,DALLAS COUNTY
00000760492000000,CITY OF DALLAS
00000760682050200,CITY OF DALLAS
00000760682050500,CITY OF DALLAS
00000760697750000,CITY OF DALLAS
00000760698500000,CITY OF DALLAS
00000760705000000,CITY OF DALLAS
00000761410000000,CITY OF DALLAS
00000761686500000,CITY OF DALLAS
00000761687000000,CITY OF DALLAS
00000761713000000,CITY OF DALLAS
00000761725000000,CITY OF DALLAS
00000761740000000,CITY OF DALLAS
00000761743000000,CITY OF DALLAS
00000761752000000,CITY OF DALLAS
00000761758000000,CITY OF DALLAS
00000761779000000,CITY OF DALLAS
00000761794000000,CITY OF DALLAS
00000761800000000,CITY OF DALLAS
00000761806000000,CITY OF DALLAS
00000761821000000,CITY OF DALLAS
00000761824000000,CITY OF DALLAS
00000761863000000,DALLAS HOUSING AUTHORITY
00000761884000000,DALLAS HOUSING AUTHORITY
00000761896000000,CITY OF DALLAS
00000761926000000,DALLAS HOUSING AUTHORITY
00000761944000000,CITY OF DALLAS
00000761959000000,CITY OF DALLAS
00000761974000000,DALLAS HOUSING AUTHORITY
00000761989000000,CITY OF DALLAS
00000761995000000,CITY OF DALLAS
00000762010000000,CITY OF DALLAS
00000762076000000,CITY OF DALLAS
00000762094000000,DALLAS HOUSING AUTHORITY
00000762127000000,CITY OF DALLAS
00000762154000000,CITY OF DALLAS
00000762226000000,DALLAS HOUSING AUTHORITY
00000762235000000,DALLAS HOUSING AUTHORITY
00000762259000000,CITY OF DALLAS
00000762274000000,DALLAS HOUSING AUTHORITY
00000762328000000,CITY OF DALLAS
00000762331000000,CITY OF DALLAS
00000762334000000,CITY OF DALLAS
00000762346000000,DALLAS HOUSING AUTHORITY
00000762370000000,CITY OF DALLAS
00000762391000000,CITY OF DALLAS
00000762406000000,CITY OF DALLAS
00000762436000000,DALLAS HOUSING AUTHORITY
00000762442000000,DALLAS HOUSING AUTHORITY
00000762460000000,CITY OF DALLAS
00000762466000000,CITY OF DALLAS
00000762469000000,CITY OF DALLAS
00000762487000000,DALLAS HOUSING AUTHORITY
00000762490000000,CITY OF DALLAS
00000762502000000,CITY OF DALLAS
00000762505000000,CITY OF DALLAS
00000762514000000,CITY OF DALLAS
00000762529000000,MULTIPLE OWNERS
00000762532000000,CITY OF DALLAS
00000762559000000,DALLAS HOUSING AUTHORITY
00000762568000000,CITY OF DALLAS
00000762586000000,CITY OF DALLAS
00000762601000000,DALLAS HOUSING AUTHORITY
00000762627000000,CITY OF DALLAS
00000762628000000,MULTIPLE OWNERS
00000762970100000,CITY OF DALLAS
00000762973000000,CITY OF DALLAS
00000763285000000,CITY OF DALLAS
00000763291000000,CITY OF DALLAS
00000763296000000,CITY OF DALLAS
00000763328100000,CITY OF DALLAS
00000763328750000,CITY OF DALLAS
00000764110000000,CITY OF DALLAS
00000764112000000,CITY OF DALLAS
00000764113000000,CITY OF DALLAS
00000764116000000,CITY OF DALLAS
00000764689000000,CITY OF DALLAS
00000764692000000,CITY OF DALLAS
00000764692100000,CITY OF DALLAS
00000765892000000,DALLAS COUNTY
00000766045000000,CITY OF DALLAS
00000766216000000,CITY OF DALLAS
00000766262000000,CITY OF DALLAS
00000766301000000,DALLAS COUNTY
00000766759000000,DALLAS COUNTY
00000766780000000,DALLAS COUNTY
00000766891000000,DALLAS COUNTY
00000766906000000,DALLAS COUNTY
00000766933000000,DALLAS COUNTY
00000766948000100,CITY OF DALLAS
00000766963000000,CITY OF DALLAS
00000767008000000,CITY OF DALLAS
00000767011000100,CITY OF DALLAS
00000767020000000,CITY OF DALLAS
00000767020000100,CITY OF DALLAS
00000767020000200,CITY OF DALLAS
00000767020000300,CITY OF DALLAS
00000767023000000,CITY OF DALLAS
00000767029000000,CITY OF DALLAS
00000767029000100,CITY OF DALLAS
00000767032000000,CITY OF DALLAS
00000767032000100,CITY OF DALLAS
00000767035000000,CITY OF DALLAS
00000767041000000,CITY OF DALLAS
00000767057000000,CITY OF DALLAS
00000767071000000,CITY OF DALLAS
00000767077000000,CITY OF DALLAS
00000767078000000,CITY OF DALLAS
00000767080000000,CITY OF DALLAS
00000767083000000,CITY OF DALLAS
00000767086000000,CITY OF DALLAS
00000767089000000,CITY OF DALLAS
00000767092000000,CITY OF DALLAS
00000767095000000,CITY OF DALLAS
00000767098000000,CITY OF DALLAS
00000767101000000,CITY OF DALLAS
00000767110000000,CITY OF DALLAS
00000767299000000,CITY OF DALLAS
00000767471000000,CITY OF DALLAS
00000767597510000,CITY OF DALLAS
00000767650000000,CITY OF DALLAS
00000767671000000,CITY OF DALLAS
00000768991000000,CITY OF DALLAS
00000769063000100,CITY OF DALLAS
00000769585000000,CITY OF DALLAS
00000770029000000,CITY OF DALLAS
00000770866000000,CITY OF DALLAS
00000771517000000,CITY OF DALLAS
00000771541000200,CITY OF DALLAS
00000771568000100,CITY OF DALLAS
00000771619000100,CITY OF DALLAS
00000771634000100,CITY OF DALLAS
00000771646000000,CITY OF DALLAS
00000772231000100,CITY OF DALLAS
00000772240000100,CITY OF DALLAS
00000772243000100,CITY OF DALLAS
00000773101500000,CITY OF DALLAS
00000773290000000,CITY OF DALLAS
00000773413000000,CITY OF DALLAS
00000773422000000,CITY OF DALLAS
00000774901000000,DALLAS ISD
00000774925000000,CITY OF DALLAS
00000774928000000,CITY OF DALLAS
00000774931000000,CITY OF DALLAS
00000774934000000,CITY OF DALLAS
00000775180000100,CITY OF DALLAS
00000775201000100,CITY OF DALLAS
00000775936000000,CITY OF DALLAS
00000776599000000,CITY OF DALLAS
00000776620000000,CITY OF DALLAS
00000776620000100,CITY OF DALLAS
00000776788500000,CITY OF DALLAS
00000777808000000,CITY OF DALLAS
00000777886000000,CITY OF DALLAS
00000778072000100,CITY OF DALLAS
00000778121000000,CITY OF DALLAS
00000778135000000,CITY OF DALLAS
00000778438000000,CITY OF DALLAS
00000778453500000,CITY OF DALLAS
00000778538000000,CITY OF DALLAS
00000779464000000,CITY OF DALLAS
00000779908000000,CITY OF DALLAS
00000779935000000,CITY OF DALLAS
00000779971100100,CITY OF DALLAS
00000779980000000,CITY OF DALLAS
00000779980000100,CITY OF DALLAS
00000779986000100,CITY OF DALLAS
00000779989000000,CITY OF DALLAS
00000779992000000,CITY OF DALLAS
00000779998000000,CITY OF DALLAS
00000779998000100,CITY OF DALLAS
00000780001000000,CITY OF DALLAS
00000780004000000,CITY OF DALLAS
00000780007000000,CITY OF DALLAS
00000780010000000,CITY OF DALLAS
00000780028000000,CITY OF DALLAS
00000780031000000,CITY OF DALLAS
00000780034000000,CITY OF DALLAS
00000780037000000,CITY OF DALLAS
00000780046000000,CITY OF DALLAS
00000780058000000,CITY OF DALLAS
00000780061000000,CITY OF DALLAS
00000780079000000,CITY OF DALLAS
00000780166000000,CITY OF DALLAS
00000780169000000,CITY OF DALLAS
00000780172000000,CITY OF DALLAS
00000780175000000,CITY OF DALLAS
00000780175000100,CITY OF DALLAS
00000780175000200,CITY OF DALLAS
00000780208000000,CITY OF DALLAS
00000780229000000,CITY OF DALLAS
00000780229000100,CITY OF DALLAS
00000780238000000,CITY OF DALLAS
00000781114000000,DALLAS COUNTY
00000781117000100,DALLAS COUNTY
00000781120000000,DALLAS COUNTY
00000781127000100,DALLAS COUNTY
00000781135000000,CITY OF DALLAS
00000781426000000,CITY OF DALLAS
00000781432000200,CITY OF DALLAS
00000781438000000,CITY OF DALLAS
00000781453000000,CITY OF DALLAS
00000781456000000,CITY OF DALLAS
00000781474000000,CITY OF DALLAS
00000781478000000,CITY OF DALLAS
00000781483000000,CITY OF DALLAS
00000781486000000,CITY OF DALLAS
00000781489000000,CITY OF DALLAS
00000781505000000,CITY OF DALLAS
00000781513100000,CITY OF DALLAS
00000781516100000,CITY OF DALLAS
00000781519000000,CITY OF DALLAS
00000781527000000,CITY OF DALLAS
00000781535000000,CITY OF DALLAS
00000781536000000,CITY OF DALLAS
00000781546000000,CITY OF DALLAS
00000781549000000,CITY OF DALLAS
00000781552000000,CITY OF DALLAS
00000781555000000,CITY OF DALLAS
00000781558000000,CITY OF DALLAS
00000781561000000,CITY OF DALLAS
00000781567000000,CITY OF DALLAS
00000781585000000,CITY OF DALLAS
00000781592000000,CITY OF DALLAS
00000781594000000,CITY OF DALLAS
00000781597000000,CITY OF DALLAS
00000781600000000,CITY OF DALLAS
00000781603000000,CITY OF DALLAS
00000781604000000,CITY OF DALLAS
00000781609000000,CITY OF DALLAS
00000781612000000,CITY OF DALLAS
00000781615000000,CITY OF DALLAS
00000781618000000,CITY OF DALLAS
00000781621000000,CITY OF DALLAS
00000781624000000,CITY OF DALLAS
00000781628000000,CITY OF DALLAS
00000781631000000,CITY OF DALLAS
00000781637000000,CITY OF DALLAS
00000781645000000,CITY OF DALLAS
00000781651000000,CITY OF DALLAS
00000781657000000,CITY OF DALLAS
00000781660000000,CITY OF DALLAS
00000781668000000,CITY OF DALLAS
00000781672000000,CITY OF DALLAS
00000781675000000,CITY OF DALLAS
00000781687000000,CITY OF DALLAS
00000781735000000,CITY OF DALLAS
00000781739000000,CITY OF DALLAS
00000781742000000,CITY OF DALLAS
00000781744000000,CITY OF DALLAS
00000781748000000,CITY OF DALLAS
00000781750000000,CITY OF DALLAS
00000781754000000,CITY OF DALLAS
00000781756000000,CITY OF DALLAS
00000781768000000,CITY OF DALLAS
00000781771000000,CITY OF DALLAS
00000781774000000,CITY OF DALLAS
00000781777000000,CITY OF DALLAS
00000781780000000,CITY OF DALLAS
00000781786000000,CITY OF DALLAS
00000781789000000,CITY OF DALLAS
00000781792000000,CITY OF DALLAS
00000781796000000,CITY OF DALLAS
00000781798000000,CITY OF DALLAS
00000781804100000,CITY OF DALLAS
00000781807000000,CITY OF DALLAS
00000781813000000,CITY OF DALLAS
00000781816000000,CITY OF DALLAS
00000781820000000,CITY OF DALLAS
00000781822000000,CITY OF DALLAS
00000781826000000,CITY OF DALLAS
00000781828000000,CITY OF DALLAS
00000781834000000,CITY OF DALLAS
00000781837000000,CITY OF DALLAS
00000781840000000,CITY OF DALLAS
00000781843000000,CITY OF DALLAS
00000781846000000,CITY OF DALLAS
00000781849000000,CITY OF DALLAS
00000781852000000,CITY OF DALLAS
00000781855000000,CITY OF DALLAS
00000781864000000,CITY OF DALLAS
00000781867000000,CITY OF DALLAS
00000781870000000,CITY OF DALLAS
00000781873000000,CITY OF DALLAS
00000781876000000,CITY OF DALLAS
00000781879000000,CITY OF DALLAS
00000781882000000,CITY OF DALLAS
00000781885000000,CITY OF DALLAS
00000781894000000,CITY OF DALLAS
00000781897000000,CITY OF DALLAS
00000781900000000,CITY OF DALLAS
00000781906000000,CITY OF DALLAS
00000781909000000,CITY OF DALLAS
00000781916000000,CITY OF DALLAS
00000781925000000,CITY OF DALLAS
00000781927000000,CITY OF DALLAS
00000781939000000,CITY OF DALLAS
00000781942000000,CITY OF DALLAS
00000781945000000,CITY OF DALLAS
00000781948000000,CITY OF DALLAS
00000781954000000,CITY OF DALLAS
00000781957000000,CITY OF DALLAS
00000781963000000,CITY OF DALLAS
00000781969000000,CITY OF DALLAS
00000781970000000,CITY OF DALLAS
00000781972000000,CITY OF DALLAS
00000781981000000,CITY OF DALLAS
00000781987100000,CITY OF DALLAS
00000781991000000,CITY OF DALLAS
00000781994000000,CITY OF DALLAS
00000781995000000,CITY OF DALLAS
00000781996000000,CITY OF DALLAS
00000781999000000,CITY OF DALLAS
00000782002000000,CITY OF DALLAS
00000782005000000,CITY OF DALLAS
00000782008000000,CITY OF DALLAS
00000782012000000,CITY OF DALLAS
00000782014100000,CITY OF DALLAS
00000782017000000,CITY OF DALLAS
00000782026000000,CITY OF DALLAS
00000782029000000,CITY OF DALLAS
00000782033000000,CITY OF DALLAS
00000782035000000,CITY OF DALLAS
00000782044000000,CITY OF DALLAS
00000782047000000,CITY OF DALLAS
00000782050000000,CITY OF DALLAS
00000782053000000,CITY OF DALLAS
00000782057000000,CITY OF DALLAS
00000782060000000,CITY OF DALLAS
00000782062000000,CITY OF DALLAS
00000782065000000,CITY OF DALLAS
00000782068000000,CITY OF DALLAS
00000782078000000,CITY OF DALLAS
00000782080000000,CITY OF DALLAS
00000782083000000,CITY OF DALLAS
00000782092000000,CITY OF DALLAS
00000782096000000,CITY OF DALLAS
00000782099000000,CITY OF DALLAS
00000782102000000,CITY OF DALLAS
00000782104000000,CITY OF DALLAS
00000782108000000,CITY OF DALLAS
00000782111000000,CITY OF DALLAS
00000782114000000,CITY OF DALLAS
00000782116100000,CITY OF DALLAS
00000782132000000,CITY OF DALLAS
00000782137000000,CITY OF DALLAS
00000782139000000,CITY OF DALLAS
00000782140000000,CITY OF DALLAS
00000782152000000,CITY OF DALLAS
00000782156000000,CITY OF DALLAS
00000782158000000,CITY OF DALLAS
00000782161000000,CITY OF DALLAS
00000782164000000,CITY OF DALLAS
00000782167000000,CITY OF DALLAS
00000782177000000,CITY OF DALLAS
00000782183000000,CITY OF DALLAS
00000782188000000,CITY OF DALLAS
00000782197000000,CITY OF DALLAS
00000782200100000,CITY OF DALLAS
00000782203000000,CITY OF DALLAS
00000782206100000,CITY OF DALLAS
00000782209000000,CITY OF DALLAS
00000782212000000,CITY OF DALLAS
00000782218100000,CITY OF DALLAS
00000782219000000,CITY OF DALLAS
00000782230000000,CITY OF DALLAS
00000782236000000,CITY OF DALLAS
00000782240000000,CITY OF DALLAS
00000782242100000,CITY OF DALLAS
00000782246000000,CITY OF DALLAS
00000782252000000,CITY OF DALLAS
00000782263000000,CITY OF DALLAS
00000782272000000,CITY OF DALLAS
00000782275000000,CITY OF DALLAS
00000782278000000,CITY OF DALLAS
00000782284000000,CITY OF DALLAS
00000782287000000,CITY OF DALLAS
00000782294000000,CITY OF DALLAS
00000782297000000,CITY OF DALLAS
00000782300000000,CITY OF DALLAS
00000782303000000,CITY OF DALLAS
00000782306000000,CITY OF DALLAS
00000782307000000,CITY OF DALLAS
00000782324000000,CITY OF DALLAS
00000782327000000,CITY OF DALLAS
00000782330000000,CITY OF DALLAS
00000782332000000,CITY OF DALLAS
00000782335100000,CITY OF DALLAS
00000782338000000,CITY OF DALLAS
00000782341000000,CITY OF DALLAS
00000782356000000,CITY OF DALLAS
00000782359000000,CITY OF DALLAS
00000782360000000,CITY OF DALLAS
00000782363000000,CITY OF DALLAS
00000782383000000,CITY OF DALLAS
00000782402000000,CITY OF DALLAS
00000782405000000,CITY OF DALLAS
00000782443100000,CITY OF DALLAS
00000782446000000,CITY OF DALLAS
00000782476000000,CITY OF DALLAS
00000782488000000,CITY OF DALLAS
00000782494000000,CITY OF DALLAS
00000782536000000,CITY OF DALLAS
00000782539000000,CITY OF DALLAS
00000782554000000,CITY OF DALLAS
00000782560000000,CITY OF DALLAS
00000782584000000,CITY OF DALLAS
00000782593000000,CITY OF DALLAS
00000782608000000,CITY OF DALLAS
00000782614000000,CITY OF DALLAS
00000782617000000,CITY OF DALLAS
00000782623000000,CITY OF DALLAS
00000782626000000,CITY OF DALLAS
00000782632000000,CITY OF DALLAS
00000782644000000,CITY OF DALLAS
00000782668000000,CITY OF DALLAS
00000782671000000,CITY OF DALLAS
00000782674000000,CITY OF DALLAS
00000782683000000,CITY OF DALLAS
00000782689000000,CITY OF DALLAS
00000782698000000,CITY OF DALLAS
00000782701000000,CITY OF DALLAS
00000782710000000,CITY OF DALLAS
00000782713000000,CITY OF DALLAS
00000782716000000,CITY OF DALLAS
00000782722000000,CITY OF DALLAS
00000782725000000,CITY OF DALLAS
00000782740000000,CITY OF DALLAS
00000782749000000,CITY OF DALLAS
00000782761000000,CITY OF DALLAS
00000782770000000,CITY OF DALLAS
00000782773000000,CITY OF DALLAS
00000782776000000,CITY OF DALLAS
00000782794000000,CITY OF DALLAS
00000782800000000,CITY OF DALLAS
00000782803000000,CITY OF DALLAS
00000782815000000,CITY OF DALLAS
00000782818000000,CITY OF DALLAS
00000782821000000,CITY OF DALLAS
00000782824000000,CITY OF DALLAS
00000782830000000,CITY OF DALLAS
00000782836000000,CITY OF DALLAS
00000782840000000,CITY OF DALLAS
00000782842100000,CITY OF DALLAS
00000782845000000,CITY OF DALLAS
00000782848000000,CITY OF DALLAS
00000782851000000,CITY OF DALLAS
00000782854100000,CITY OF DALLAS
00000782857100000,CITY OF DALLAS
00000782861000000,CITY OF DALLAS
00000782863100000,CITY OF DALLAS
00000782866000000,CITY OF DALLAS
00000782872000000,CITY OF DALLAS
00000782875000000,CITY OF DALLAS
00000782878000000,CITY OF DALLAS
00000782881000000,CITY OF DALLAS
00000782885000000,CITY OF DALLAS
00000782893000000,CITY OF DALLAS
00000782897000000,CITY OF DALLAS
00000782899000000,CITY OF DALLAS
00000782902000000,CITY OF DALLAS
00000782906000000,CITY OF DALLAS
00000782908000000,CITY OF DALLAS
00000782917000000,CITY OF DALLAS
00000782921000000,CITY OF DALLAS
00000782923000000,CITY OF DALLAS
00000782926000000,CITY OF DALLAS
00000782929000000,CITY OF DALLAS
00000782932000000,CITY OF DALLAS
00000782935000000,CITY OF DALLAS
00000782942000000,CITY OF DALLAS
00000782950000000,CITY OF DALLAS
00000782953000000,CITY OF DALLAS
00000782957000000,CITY OF DALLAS
00000782962000000,CITY OF DALLAS
00000782965000000,CITY OF DALLAS
00000782975000000,CITY OF DALLAS
00000782980000000,CITY OF DALLAS
00000782984000000,CITY OF DALLAS
00000782986000000,CITY OF DALLAS
00000782990000000,CITY OF DALLAS
00000782993000000,CITY OF DALLAS
00000782998000000,CITY OF DALLAS
00000783007000000,CITY OF DALLAS
00000783031000000,CITY OF DALLAS
00000783100000000,CITY OF DALLAS
00000783127000000,CITY OF DALLAS
00000783247000000,CITY OF DALLAS
00000783451000000,CITY OF DALLAS
00000783469000100,DALLAS COUNTY
00000783488000000,CITY OF DALLAS
00000783490000000,CITY OF DALLAS
00000783491000000,CITY OF DALLAS
00000783499000000,DALLAS COUNTY
00000783502000000,CITY OF DALLAS
00000783502000100,CITY OF DALLAS
00000783508000000,DALLAS COUNTY
00000783511000000,CITY OF DALLAS
00000783514000000,CITY OF DALLAS
00000783517000000,CITY OF DALLAS
00000783520000000,CITY OF DALLAS
00000783523000000,CITY OF DALLAS
00000783526000000,CITY OF DALLAS
00000783529000000,CITY OF DALLAS
00000783532000000,CITY OF DALLAS
00000783535000000,CITY OF DALLAS
00000783538000000,CITY OF DALLAS
00000783541000000,CITY OF DALLAS
00000783544000000,CITY OF DALLAS
00000783547000000,CITY OF DALLAS
00000783550000000,CITY OF DALLAS
00000783553000000,CITY OF DALLAS
00000783556000000,CITY OF DALLAS
00000783559000000,CITY OF DALLAS
00000783562000000,CITY OF DALLAS
00000783565000000,CITY OF DALLAS
00000783568000000,CITY OF DALLAS
00000783571000000,CITY OF DALLAS
00000783574000000,CITY OF DALLAS
00000783577000000,CITY OF DALLAS
00000783580000000,CITY OF DALLAS
00000783583000000,CITY OF DALLAS
00000783586000000,CITY OF DALLAS
00000783589000000,CITY OF DALLAS
00000783592000000,CITY OF DALLAS
00000783595000000,CITY OF DALLAS
00000783598000000,CITY OF DALLAS
00000783601000000,CITY OF DALLAS
00000783604000000,CITY OF DALLAS
00000783607000000,CITY OF DALLAS
00000783610000000,CITY OF DALLAS
00000783613000000,CITY OF DALLAS
00000783616000000,CITY OF DALLAS
00000783619000000,CITY OF DALLAS
00000783622000000,CITY OF DALLAS
00000783625000000,CITY OF DALLAS
00000783628000000,CITY OF DALLAS
00000783631000000,CITY OF DALLAS
00000783634000000,CITY OF DALLAS
00000783637000000,CITY OF DALLAS
00000783640000000,CITY OF DALLAS
00000783643000000,CITY OF DALLAS
00000783646000000,CITY OF DALLAS
00000783649000000,CITY OF DALLAS
00000783652000000,CITY OF DALLAS
00000783655000000,CITY OF DALLAS
00000783658000000,CITY OF DALLAS
00000783661000000,CITY OF DALLAS
00000783664000000,CITY OF DALLAS
00000783667000000,CITY OF DALLAS
00000783670000000,CITY OF DALLAS
00000783673000000,CITY OF DALLAS
00000783676000000,CITY OF DALLAS
00000783679000000,CITY OF DALLAS
00000783682000000,CITY OF DALLAS
00000783685000000,CITY OF DALLAS
00000783688000000,CITY OF DALLAS
00000783691000000,CITY OF DALLAS
00000783694000000,CITY OF DALLAS
00000783697000000,CITY OF DALLAS
00000783700000000,CITY OF DALLAS
00000783703000000,CITY OF DALLAS
00000783706000000,CITY OF DALLAS
00000783709000000,CITY OF DALLAS
00000783712000000,CITY OF DALLAS
00000783715000000,CITY OF DALLAS
00000783718000000,CITY OF DALLAS
00000783721000000,CITY OF DALLAS
00000783724000000,CITY OF DALLAS
00000783727000000,CITY OF DALLAS
00000783730000000,CITY OF DALLAS
00000783733000000,CITY OF DALLAS
00000783736000000,CITY OF DALLAS
00000783739000000,CITY OF DALLAS
00000783742000000,CITY OF DALLAS
00000783745000000,CITY OF DALLAS
00000783748000000,CITY OF DALLAS
00000783751000000,CITY OF DALLAS
00000783754000000,CITY OF DALLAS
00000783757000000,CITY OF DALLAS
00000783760000000,CITY OF DALLAS
00000783763000000,CITY OF DALLAS
00000783766000000,CITY OF DALLAS
00000783769000000,CITY OF DALLAS
00000783772000000,CITY OF DALLAS
00000783775000000,CITY OF DALLAS
00000783778000000,CITY OF DALLAS
00000783781000000,CITY OF DALLAS
00000783784000000,CITY OF DALLAS
00000783787000000,CITY OF DALLAS
00000783790000000,CITY OF DALLAS
00000783793000000,CITY OF DALLAS
00000783796000000,CITY OF DALLAS
00000783799000000,CITY OF DALLAS
00000783802000000,CITY OF DALLAS
00000783805000000,CITY OF DALLAS
00000783808000000,CITY OF DALLAS
00000783811000000,CITY OF DALLAS
00000783814000000,CITY OF DALLAS
00000783817000000,CITY OF DALLAS
00000783820000000,CITY OF DALLAS
00000783826000000,CITY OF DALLAS
00000783829000000,CITY OF DALLAS
00000783832000000,CITY OF DALLAS
00000783835000000,CITY OF DALLAS
00000783838000000,CITY OF DALLAS
00000783841000000,CITY OF DALLAS
00000783844000000,CITY OF DALLAS
00000783847000000,CITY OF DALLAS
00000783850000000,CITY OF DALLAS
00000783853000000,CITY OF DALLAS
00000783856000000,CITY OF DALLAS
00000783859000000,CITY OF DALLAS
00000783862000000,CITY OF DALLAS
